file_id,user_id,subforum_id,num_contexts,label_text,sentence,label
30520948_1,738583,1359,0,noHate,7.62x25 IN STOCK http://www.sportsmansguide.com/net/b...95&s=987&stk=19x18INSTOCKhttp://www.sportsmansguide.com/net/b...95&s=958&stk=1HURRYONTHIS!!!7.62X39ARABIC&WOLFINSTOCKhttp://www.sportsmansguide.com/net/b...96&s=953&stk=1223ANDPLENTYOFIThttp://www.sportsmansguide.com/net/b ... 96 & s = 907 & stk = 1 spg 's stocks are up right now get it fast !!! _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ jgsales has almost everything IN STOCK !!! they have alot of 308 surplus ammo in stock about the only place i have seen with it in stock .308 ammo http://www.jgsales.com/index.php/amm ... o-/cPath/12 _ 43 check out the rest of there stuff too they have alot of ammo and guns in stock right now not sure weather to post this here but how much is brass going for i have ample supply of 223 and some 30-06  anyone interested pm me  will barter for 7.62x39 or .38 spec .,0
13494521_2,585757,1395,0,noHate,http://forum.skadi.net/favorite _ slav ... ight = armenians Last Seen : 1 Week Ago Join Date : Feb 2005 Tribe : Russian Subrace : Turanid Location : Saint-Petersburg Gender : Male Politics : Lappoid collectivist Religion : non-religious Banner : Golden Eagle Posts : 2401 Reputation : 1366 Reputation Power : 2,0
30631655_1,576450,1359,0,noHate,``Whiteteacher puts Negro in his place ! '',0
13501160_3,586480,1395,0,noHate,Please excuse my ignorance .,0
30644885_2,572196,1354,0,noHate,Where are all the bones ? actually I have n't seen or read anything on holycost in the msm lately. what 's up ?,0
13467569_1,574152,1346,0,noHate,Pffffft!,0
13456893_2,572496,1396,0,noHate,I saw on the news that one can buy an AK47 for seven US dollars .,0
30566120_2,572690,1359,0,noHate,Do not eat meat with any starchy food and weight will start dropping off bigtime .,0
13447735_2,575842,1347,0,noHate,It 's a nationalist site as well  maybe give them a try !,0
30575857_3,575316,1348,0,noHate,Cheers !,0
13340814_1,572139,1345,0,noHate,Right.,0
13484057_1,573474,1345,0,noHate,Ariel Laurie  Israeli Soldier  Grabs Toddler in Australia Kidnaps 6 year old boy  says he 's going to put him into car trunk but mother chases him down .,0
30760098_1,575552,1362,0,noHate,I'm taking my College funds and using them to start a self sufficient farm .,0
14660459_2,573247,1371,0,noHate,How many of these do I have to show you before you catch on ?,0
14078802_2,574905,1383,0,noHate,Hope it 's as fast as it looks because it will have to be fast .,0
14034529_2,572921,1387,1,noHate,Let 's deal with the non-whites first Congrats on you finding love,0
13458488_1,582330,1347,0,noHate,More racist violence by blacks - this time the victim was a Chinese man : YouTube - Racist Blacks beat a Chinese man to death,0
30558364_3,735340,1348,0,noHate,And I like a slight tape hiss ( or needle crackle ) in a vintage recording  though it disappears when the music gets louder .,0
12858722_3,576580,1346,0,noHate,What will it look like ?,0
13560796_3,576173,1394,0,noHate,Since the eleventh letter of the alphabet is K  3 Ks = Ku Klux Klan .,0
13587943_4,572043,1393,0,noHate,Parents should take care of their children ...,0
14092376_3,575206,1381,0,noHate,Well I 'm in the vicinity  anyone up for a chat ?,0
14299037_2,572095,1380,0,noHate,Sometimes when a person dyes their hair black it looks very strange .,0
14036784_2,573229,1387,0,noHate,Anyone remember an old greyhound track ( since been closed ) in London called ' White City ' ?,0
13867578_2,591105,1391,2,noHate,2056,0
14108132_1,600247,1381,0,noHate,Hey there Welcome to Stormfront .,0
14265938_3,580249,1380,0,noHate,I stayed there for a few months a year and a half ago for small job my work bid .,0
13271765_1,577702,1345,0,noHate,When I first saw that movie and first saw her I was actually disgusted .,0
31766415_3,597940,1363,0,noHate,I 'm 16yrs old and the only person in my family who seems to believe in preservation of our race .,0
13859163_1,587188,1391,0,noHate,In certain circumstances I would agree with you but in Europe by preserving our nations we are preserving our race as well because there is no way a black in Europe can be British  Irish  German or whatever .,0
14412313_1,573432,1375,0,noHate,Why do you have the need to celebrate anyone 's birthday that day anyway ?,0
14418086_1,598618,1375,0,noHate,Two e-mails sent  and will phone as soon as I shut down here .,0
14268247_1,572068,1380,0,noHate,Perhaps it may be the gayest big city  but take a look to Sitges  in Spain .,0
14422674_1,599969,1375,0,noHate,The last paragraph of this essay talks about sticker techniques .,0
30655422_2,576829,1362,0,noHate,So there IS NO still about the matter .,0
14413050_2,574116,1375,1,noHate,When it happens to your friends they will come to you for advise  and they will see you were right all along .,0
30405447_1,572107,1396,0,noHate,This is not good even though it is the truth .,0
13456922_3,578990,1347,0,noHate,Seems none of these pinheads wanted to get dirty .,0
13600356_3,572449,1393,0,noHate,Talk about something nice .,0
13586421_12,581207,1393,0,noHate,Also  most Swedes at least get MTV and Eurosport .,0
14296672_2,575071,1380,0,noHate,Looking to become more active and make more friends in the White nationalist community in southern California .,0
14031772_1,596314,1387,0,noHate,I know that Mississippi is full of blacks but is it really that bad over there that real white folks are trying to move to overpriced liberal ( my assumption ) Britain ?,0
13512357_2,577565,1345,0,noHate,http://www.youtube.com/watch ? v = R8gYc5fvMQ0,0
30488228_6,572082,1348,0,noHate,https : //mimimatthews.com/2016/03/03/ ... ampaign = buffer,0
30777933_10,573685,1363,0,noHate,The word Jew has changed all throughout history .,0
31779636_1,606597,1363,0,noHate,That's easily solved .,0
30420969_1,574600,1388,0,noHate,Well it was great having you out and we look forward to having you at future events and social gatherings .,0
13617452_1,572043,1393,0,noHate,Well that 's your misery I hope this will help : 1 m = 100 cm 1000 mm 1 " = 2540 mm = 254 cm = 00254 m 1 ' = 30448 mm = 3048 cm = 03048 m 1 ' = 12 `` Then ... start calculating,0
14040373_2,596734,1387,0,noHate,I 'm a proud white male new to these forums .,0
14278709_2,573859,1380,0,noHate,The lemmings have become so used to having a different color ribbon for different causes .,0
30415938_1,734703,1362,0,noHate,I saw that first hand after working in various schools .,0
30663628_3,572416,1354,0,noHate,We are in the Kali Yuga .,0
14015131_2,578856,1388,1,noHate,I just hope it will be a wake up call for those who dont believe in our cause .,0
13501160_1,586480,1395,0,noHate,Again I can only offer what I have read .,0
30691126_6,588910,1362,0,noHate,6. uniforms or no ?,0
13436661_2,581683,1347,0,noHate,`` Hunter '' sounds good too .,0
12861730_3,575766,1346,0,noHate,http://whale.to/c/jeff_gates1.html Here 's what I mean when currently WN have to operate under Moscow Rules .,0
12853649_1,576402,1346,0,noHate,I like this man 's anger and resoluteness.Colud anyone tell where to take the whole footage ?,0
14095785_2,572043,1381,0,noHate,My mom 's people are originally from down your way in Wise Co.  and also in Tazewell and Russell .,0
13480925_2,580712,1346,0,noHate,Its only 1 extra kid than we normally have and if we all do it and tell are white neighbors to do it I know it would make a difference .,0
14072551_1,572793,1383,0,noHate,It has been reported for a hour now that weapons have fallen into the hands of the opposition in Ternopil and Lviv after seizing of government installations .,0
13452732_2,582307,1347,1,noHate,But that 's just a rumour,0
14025909_1,576236,1387,0,noHate,You may aswell start up a party called British Racist Party  the word fascist is deemed as bad if not worse .,0
30623660_4,572449,1362,0,noHate,We shall see .,0
13861857_2,587215,1391,0,noHate,I can only dream of driving a car past at the time and then running the b .. d over again and again and again .,0
14299205_1,575015,1380,0,noHate,A small trace amounts of non white blood a few generations back can be removed naturally by generational mixing of more white blood into the lifeline of a family who 's great great so on on and so forth engaged in one incident of miscegenation .,0
14059326_1,575931,1383,0,noHate,And I thought this was slavic thread let 's continue about slavic countries and heritage  it 's not all about dispute between greece and rep.macedonia  no offence .,0
13388432_1,573789,1345,0,noHate,http://www.guardian.co.uk/print/03...11778000.html Executive summary : the negroes never domesticated any plants or animals .,0
30560740_1,577947,1359,0,noHate,This is a good thread There is a lot of cheap WHITE places to live in the U.S. I have already drivin to look at some places already .,0
13861753_1,589338,1391,0,noHate,Complete nonsense with your own plain as day motive lurking around in the background as usual . The article shows people are acting  action I support .,0
14040165_1,572976,1387,0,noHate,I watched a few minutes of it the other night and felt sick .,0
31753065_2,593341,1363,0,noHate,I think the cop was white .,0
30439805_3,577565,1362,1,noHate,Its working out splendidly .,0
14034270_1,595825,1387,0,noHate,I'm going to say UKIP as they seem like at least a small step in the right direction but at the same time i 'm not sure what to make of all the theory 's that they are a distraction party and will just do the same as all the others when they get in ?,0
30542509_1,575634,1354,0,noHate,It's very easy for people to sit behind their computers in the comfort of their homes and judge an elderly gentleman who has dedicated his life to exposing the Holocaust myth when it 's not your office being burned to the ground  when it 's not you being bankrupted or thrown in prison .,0
30582427_12,573897,1359,0,noHate,My point is  that if you have a nice gun that you value  shoot good ammo in it .,0
30423567_2,575951,1359,2,noHate,I guess I should have included a warning for those who click on it .,0
14093243_2,585513,1381,0,noHate,Eeeeh  that was a great summer .,0
13612276_3,587084,1393,0,noHate,2508,0
30505306_4,579964,1354,0,noHate,According to Mathieson 2015  they had around a 30 % incidence of blue eyes ( versus around 25 % for the Steppe populations ) and carried the same mutations for light skin that the Steppe people did .,0
30386052_2,572128,1362,0,noHate,The total was $ 0.75 shy of $ 400 .,0
13607337_2,581214,1393,0,noHate,The only Blacks i saw were Somalies .. and they 're a cross mix of Black and Arabs .,0
31770244_1,572449,1363,0,noHate,Hello.,0
14028722_5,596003,1387,0,noHate,14/88 .,0
14027898_1,595848,1387,2,noHate,The politicians need to keep feeding them to keep up the numbers which will eventually come here and vote for them .,0
14099857_1,599159,1381,0,noHate,88..im from houston and hoping to get a few others to go from austin also ... if there is anyone needing a ride from houston they can message me on yahoo .. under cherrybyrd88 ...,0
14112540_1,599878,1381,0,noHate,heil sisters and brothers lit see if this makes it I do n't care about looks I 'm a happy puppy if you are WHITE PRIDE thin you are right. if you are skin or kkkk or A.N or what ever you are We are family in this war for are gods and race stand tall and be proud to be a ARYAN 88 Goldenboy 88,0
13420785_1,581374,1347,0,noHate,This is a good answer  and I 'd like to hear your thoughts on the black music  likable black guy scenarios .,0
14298697_1,579878,1380,0,noHate,YouTube - & #x202a ; Bettie Page - Teaser Girl in High Heels & #x202c ; & rlm ; To me she is beautiful .,0
31783672_9,609445,1363,0,noHate,You need some white culture  and a dictionary .,0
14300687_1,576946,1380,0,noHate,I dont think anyone is going to decide  its going to be where whites feel the most at home among their own .,0
13946975_1,579104,1388,0,noHate,Last I checked though  there are more Europeans being raped by non Europeans in Europe than there have been in Canada,0
13617363_1,589736,1393,0,noHate,No one has ever asked my opinion and as someone said ... I do n't know a soul in this country ( well maybe our president ) who wants Turkey to EU ...,0
31757261_1,750177,1363,0,noHate,Well i have changed my Signature  i think it was stupid i was forced to do so just because some people dont like what i have to say  but i do hope my new one is acceptable. : attack,0
